equipment_id,region,country,equipment_type,building_type,installation_year,equipment_age,contract_type,is_connected_2023,is_connected_2024,is_connected_2025
EQ01606,Europe,Netherlands,Elevator,Industrial,2012,13,Basic Maintenance,False,True,True
EQ01607,Greater China,China,Elevator,Residential,2006,19,Full Maintenance,False,True,False
EQ01608,Americas,USA,Escalator,Residential,2020,5,Full Maintenance,True,False,True
EQ01609,Greater China,China,Elevator,Residential,2023,2,Basic Maintenance,False,True,True
EQ01610,Europe,Sweden,Escalator,Commercial,2021,4,Basic Maintenance,False,True,True
EQ01611,APMEA,Saudi Arabia,Elevator,Commercial,2003,22,Full Maintenance,False,False,False
EQ01612,Americas,Brazil,Autowalk,Residential,2000,25,Full Maintenance,False,False,False
EQ01613,Europe,Finland,Elevator,Commercial,2009,16,Basic Maintenance,False,False,True
EQ01614,Greater China,China,Elevator,Residential,1995,30,Full Maintenance,True,True,False
EQ01615,Greater China,China,Elevator,Residential,1995,30,Repair Only,False,False,True
EQ01616,Americas,USA,Escalator,Residential,2011,14,Basic Maintenance,True,False,False
EQ01617,APMEA,UAE,Elevator,Commercial,2010,15,Full Maintenance,True,True,True
EQ01618,Americas,Brazil,Autowalk,Public / Transport,2024,1,Full Maintenance,False,True,False
EQ01619,Europe,Finland,Escalator,Residential,2001,24,Full Maintenance,False,False,False
EQ01620,Americas,Brazil,Elevator,Industrial,2002,23,Basic Maintenance,True,False,False
EQ01621,Europe,Germany,Automatic Door,Industrial,1998,27,Full Maintenance,False,False,True
EQ01622,Greater China,China,Elevator,Commercial,2022,3,Full Maintenance,False,True,True
EQ01623,Europe,Netherlands,Escalator,Residential,2018,7,Basic Maintenance,False,False,False
EQ01624,APMEA,Saudi Arabia,Elevator,Healthcare,2019,6,Full Maintenance,False,False,False
EQ01625,Greater China,China,Elevator,Public / Transport,2022,3,Full Maintenance,False,False,True
EQ01626,Americas,Mexico,Escalator,Healthcare,2010,15,Basic Maintenance,True,False,False
EQ01627,Greater China,China,Elevator,Industrial,2008,17,Full Maintenance,False,True,False
EQ01628,Europe,Germany,Elevator,Commercial,2004,21,Repair Only,True,False,True
EQ01629,Greater China,China,Elevator,Commercial,2012,13,Basic Maintenance,False,True,True
EQ01630,Europe,France,Elevator,Residential,2008,17,Full Maintenance,False,True,False
EQ01631,Americas,USA,Escalator,Residential,2008,17,Full Maintenance,False,False,True
EQ01632,Greater China,China,Elevator,Commercial,2023,2,Full Maintenance,True,False,False
EQ01633,Americas,Brazil,Autowalk,Public / Transport,2024,1,Basic Maintenance,True,True,True
EQ01634,Americas,USA,Elevator,Residential,2018,7,Full Maintenance,False,False,True
EQ01635,APMEA,Saudi Arabia,Elevator,Residential,2017,8,Repair Only,False,True,False
EQ01636,Greater China,China,Escalator,Public / Transport,2015,10,Basic Maintenance,False,False,True
EQ01637,Greater China,China,Elevator,Public / Transport,1999,26,Full Maintenance,False,False,True
EQ01638,Greater China,China,Automatic Door,Residential,1996,29,Basic Maintenance,False,True,True
EQ01639,APMEA,UAE,Escalator,Public / Transport,2015,10,Full Maintenance,True,True,False
EQ01640,APMEA,South Korea,Elevator,Public / Transport,2016,9,Basic Maintenance,True,False,False
EQ01641,Europe,Finland,Elevator,Residential,1996,29,Basic Maintenance,False,True,True
EQ01642,APMEA,Australia,Elevator,Commercial,2022,3,Full Maintenance,False,True,True
EQ01643,Europe,Germany,Elevator,Commercial,1997,28,Full Maintenance,True,False,False
EQ01644,Europe,Sweden,Escalator,Residential,2003,22,Repair Only,True,False,True
EQ01645,Greater China,China,Elevator,Residential,2015,10,Basic Maintenance,False,False,True
EQ01646,Americas,USA,Elevator,Healthcare,2000,25,Repair Only,True,True,True
EQ01647,Greater China,China,Elevator,Public / Transport,1996,29,Full Maintenance,False,False,False
EQ01648,Americas,Mexico,Elevator,Public / Transport,2004,21,Full Maintenance,False,False,True
EQ01649,Americas,Brazil,Elevator,Healthcare,2017,8,Full Maintenance,True,True,False
EQ01650,Americas,USA,Autowalk,Public / Transport,2007,18,Basic Maintenance,True,False,False
EQ01651,Greater China,China,Escalator,Residential,2014,11,Full Maintenance,False,True,False
EQ01652,Greater China,China,Escalator,Commercial,2012,13,Full Maintenance,False,False,False
EQ01653,Greater China,China,Escalator,Industrial,1995,30,Basic Maintenance,False,False,True
EQ01654,Greater China,China,Elevator,Residential,2024,1,Full Maintenance,False,False,False
EQ01655,Greater China,China,Autowalk,Residential,1996,29,Full Maintenance,False,True,False
EQ01656,APMEA,Australia,Elevator,Residential,2024,1,Full Maintenance,False,True,False
EQ01657,Europe,Sweden,Elevator,Healthcare,2011,14,Basic Maintenance,False,False,True
EQ01658,Greater China,China,Elevator,Residential,2023,2,Full Maintenance,True,False,True
EQ01659,Greater China,China,Elevator,Public / Transport,1998,27,Full Maintenance,False,True,False
EQ01660,Europe,Sweden,Escalator,Commercial,2009,16,Full Maintenance,False,True,True
EQ01661,Europe,France,Elevator,Industrial,2000,25,Basic Maintenance,False,True,True
EQ01662,Europe,Sweden,Escalator,Commercial,1996,29,Basic Maintenance,False,False,False
EQ01663,APMEA,South Korea,Elevator,Public / Transport,2013,12,Full Maintenance,False,True,False
EQ01664,Europe,Finland,Elevator,Commercial,2001,24,Full Maintenance,False,False,True
EQ01665,APMEA,Saudi Arabia,Escalator,Industrial,2012,13,Repair Only,True,True,False
EQ01666,APMEA,UAE,Elevator,Commercial,1998,27,Repair Only,True,False,False
EQ01667,Greater China,China,Elevator,Commercial,2004,21,Basic Maintenance,False,True,False
EQ01668,APMEA,India,Elevator,Residential,2018,7,Repair Only,True,False,False
EQ01669,Greater China,China,Elevator,Residential,2008,17,Basic Maintenance,False,True,False
EQ01670,Americas,Mexico,Escalator,Commercial,2013,12,Basic Maintenance,False,True,False
EQ01671,Greater China,China,Elevator,Residential,2014,11,Full Maintenance,False,False,False
EQ01672,APMEA,India,Automatic Door,Industrial,2020,5,Full Maintenance,False,False,False
EQ01673,APMEA,India,Autowalk,Industrial,2004,21,Full Maintenance,False,False,True
EQ01674,Americas,USA,Escalator,Commercial,2015,10,Basic Maintenance,True,False,True
EQ01675,Americas,Mexico,Escalator,Industrial,2023,2,Repair Only,True,False,True
EQ01676,Greater China,China,Elevator,Commercial,2016,9,Basic Maintenance,False,True,False
EQ01677,Greater China,China,Escalator,Residential,2009,16,Full Maintenance,True,False,False
EQ01678,Europe,France,Elevator,Commercial,2013,12,Full Maintenance,False,False,True
EQ01679,Greater China,China,Elevator,Residential,2017,8,Full Maintenance,True,True,True
EQ01680,Americas,Brazil,Automatic Door,Commercial,2013,12,Full Maintenance,False,False,True
EQ01681,Greater China,China,Elevator,Healthcare,1995,30,Basic Maintenance,False,False,False
EQ01682,APMEA,Saudi Arabia,Elevator,Residential,2000,25,Repair Only,True,False,True
EQ01683,Europe,Sweden,Elevator,Commercial,2019,6,Full Maintenance,False,True,True
EQ01684,Americas,Canada,Elevator,Commercial,2003,22,Full Maintenance,False,True,False
EQ01685,Greater China,China,Elevator,Public / Transport,2016,9,Basic Maintenance,False,False,True
EQ01686,APMEA,India,Elevator,Residential,2006,19,Full Maintenance,False,False,False
EQ01687,APMEA,South Korea,Elevator,Industrial,2010,15,Repair Only,False,True,False
EQ01688,Europe,Poland,Elevator,Healthcare,1997,28,Full Maintenance,False,False,False
EQ01689,Europe,Netherlands,Elevator,Healthcare,2000,25,Full Maintenance,False,False,True
EQ01690,Americas,Mexico,Elevator,Industrial,2023,2,Full Maintenance,False,False,False
EQ01691,Greater China,China,Escalator,Commercial,2021,4,Full Maintenance,True,False,False
EQ01692,Europe,Finland,Elevator,Public / Transport,2014,11,Basic Maintenance,False,False,True
EQ01693,Greater China,China,Escalator,Commercial,2008,17,Full Maintenance,False,True,True
EQ01694,Greater China,China,Automatic Door,Industrial,2015,10,Full Maintenance,False,False,True
EQ01695,Greater China,China,Escalator,Industrial,2013,12,Full Maintenance,False,False,False
EQ01696,Greater China,China,Autowalk,Public / Transport,2012,13,Full Maintenance,False,True,False
EQ01697,Greater China,China,Autowalk,Residential,1996,29,Full Maintenance,False,False,True
EQ01698,Greater China,China,Elevator,Residential,2013,12,Full Maintenance,False,False,True
EQ01699,APMEA,UAE,Escalator,Healthcare,2018,7,Basic Maintenance,False,False,False
EQ01700,Europe,Germany,Autowalk,Commercial,2024,1,Repair Only,False,False,False
EQ01701,APMEA,UAE,Elevator,Residential,1995,30,Full Maintenance,False,False,False
EQ01702,Europe,Netherlands,Elevator,Residential,2016,9,Full Maintenance,False,False,False
EQ01703,Greater China,China,Autowalk,Healthcare,2012,13,Full Maintenance,False,True,False
EQ01704,Europe,Finland,Escalator,Commercial,2008,17,Full Maintenance,False,False,False
EQ01705,Europe,Netherlands,Elevator,Commercial,1998,27,Basic Maintenance,True,False,True
EQ01706,Greater China,China,Elevator,Commercial,2007,18,Basic Maintenance,True,True,True
EQ01707,Europe,Finland,Escalator,Commercial,2005,20,Basic Maintenance,False,False,False
EQ01708,Greater China,China,Elevator,Healthcare,2004,21,Full Maintenance,False,False,True
EQ01709,Europe,Sweden,Elevator,Industrial,2016,9,Full Maintenance,False,False,True
EQ01710,Americas,Canada,Escalator,Industrial,2016,9,Repair Only,False,True,False
EQ01711,Greater China,China,Elevator,Residential,2012,13,Full Maintenance,False,False,False
EQ01712,Greater China,China,Elevator,Public / Transport,2023,2,Full Maintenance,True,True,False
EQ01713,Americas,USA,Escalator,Commercial,2005,20,Repair Only,False,False,False
EQ01714,Europe,Sweden,Escalator,Residential,2002,23,Basic Maintenance,False,False,False
EQ01715,Greater China,China,Elevator,Residential,2014,11,Basic Maintenance,False,False,True
EQ01716,APMEA,Saudi Arabia,Elevator,Commercial,2000,25,Full Maintenance,False,False,False
EQ01717,Greater China,China,Elevator,Residential,2004,21,Full Maintenance,True,True,True
EQ01718,Americas,Brazil,Automatic Door,Residential,2001,24,Full Maintenance,False,False,True
EQ01719,APMEA,Australia,Elevator,Commercial,1997,28,Basic Maintenance,True,False,True
EQ01720,Greater China,China,Elevator,Commercial,2019,6,Full Maintenance,False,False,False
EQ01721,Greater China,China,Elevator,Public / Transport,2002,23,Basic Maintenance,False,False,True
EQ01722,Greater China,China,Escalator,Commercial,2009,16,Basic Maintenance,False,True,False
EQ01723,Greater China,China,Elevator,Healthcare,1996,29,Full Maintenance,False,True,True
EQ01724,Greater China,China,Elevator,Commercial,2015,10,Full Maintenance,False,True,True
EQ01725,Americas,Mexico,Elevator,Public / Transport,2004,21,Full Maintenance,False,False,False
EQ01726,Greater China,China,Escalator,Public / Transport,2017,8,Basic Maintenance,False,True,False
EQ01727,Europe,Finland,Elevator,Healthcare,2007,18,Basic Maintenance,True,True,True
EQ01728,APMEA,India,Elevator,Public / Transport,2000,25,Basic Maintenance,False,False,False
EQ01729,Americas,Canada,Elevator,Commercial,2010,15,Full Maintenance,False,True,False
EQ01730,Europe,France,Autowalk,Residential,1998,27,Full Maintenance,False,False,False
EQ01731,Greater China,China,Elevator,Residential,2008,17,Basic Maintenance,False,False,False
EQ01732,Europe,Poland,Elevator,Commercial,2004,21,Full Maintenance,False,False,True
EQ01733,Europe,Poland,Elevator,Commercial,2022,3,Basic Maintenance,False,False,False
EQ01734,Europe,Finland,Automatic Door,Public / Transport,1996,29,Basic Maintenance,False,False,True
EQ01735,Greater China,China,Elevator,Residential,2015,10,Full Maintenance,False,True,False
EQ01736,APMEA,Saudi Arabia,Automatic Door,Residential,2000,25,Full Maintenance,False,True,False
EQ01737,Europe,Sweden,Escalator,Healthcare,2004,21,Full Maintenance,False,True,False
EQ01738,Greater China,China,Elevator,Industrial,2007,18,Full Maintenance,False,True,True
EQ01739,Greater China,China,Escalator,Industrial,2022,3,Basic Maintenance,False,False,False
EQ01740,Europe,Sweden,Elevator,Public / Transport,2002,23,Basic Maintenance,True,False,False
EQ01741,Americas,USA,Elevator,Commercial,1997,28,Repair Only,False,False,False
EQ01742,Americas,Canada,Elevator,Residential,2004,21,Basic Maintenance,True,True,False
EQ01743,Americas,USA,Elevator,Healthcare,1998,27,Full Maintenance,True,False,True
EQ01744,Greater China,China,Autowalk,Healthcare,1998,27,Full Maintenance,False,True,False
EQ01745,Europe,Netherlands,Elevator,Public / Transport,2012,13,Basic Maintenance,False,False,False
EQ01746,Europe,Germany,Autowalk,Residential,1996,29,Full Maintenance,True,True,True
EQ01747,Greater China,China,Elevator,Public / Transport,1995,30,Basic Maintenance,False,True,False
EQ01748,Greater China,China,Elevator,Commercial,2016,9,Basic Maintenance,False,False,False
EQ01749,Americas,Brazil,Autowalk,Commercial,2005,20,Full Maintenance,False,False,False
EQ01750,Greater China,China,Elevator,Residential,1998,27,Full Maintenance,False,True,True
EQ01751,Europe,Netherlands,Escalator,Residential,2002,23,Basic Maintenance,True,True,False
EQ01752,Greater China,China,Elevator,Commercial,2014,11,Repair Only,False,False,True
EQ01753,Greater China,China,Elevator,Residential,2003,22,Full Maintenance,False,False,False
EQ01754,Greater China,China,Escalator,Commercial,2009,16,Repair Only,False,True,True
EQ01755,APMEA,Saudi Arabia,Elevator,Residential,1998,27,Basic Maintenance,False,False,True
EQ01756,Americas,Mexico,Elevator,Public / Transport,2012,13,Repair Only,False,True,True
EQ01757,APMEA,South Korea,Automatic Door,Industrial,2004,21,Full Maintenance,False,False,True
EQ01758,Europe,Netherlands,Escalator,Commercial,2013,12,Full Maintenance,True,False,True
EQ01759,Greater China,China,Autowalk,Residential,2019,6,Basic Maintenance,False,False,False
EQ01760,Europe,Poland,Escalator,Industrial,2013,12,Repair Only,False,False,False
EQ01761,Europe,Poland,Escalator,Residential,2003,22,Full Maintenance,False,False,False
EQ01762,APMEA,India,Elevator,Residential,2002,23,Basic Maintenance,False,False,False
EQ01763,Greater China,China,Elevator,Residential,2004,21,Repair Only,True,False,False
EQ01764,Europe,Netherlands,Autowalk,Healthcare,1999,26,Full Maintenance,False,False,False
EQ01765,Greater China,China,Elevator,Commercial,2000,25,Basic Maintenance,False,False,True
EQ01766,Greater China,China,Elevator,Residential,2018,7,Repair Only,False,True,False
EQ01767,Americas,USA,Elevator,Residential,2006,19,Full Maintenance,False,False,False
EQ01768,Europe,Netherlands,Elevator,Residential,2008,17,Full Maintenance,False,False,False
EQ01769,Greater China,China,Autowalk,Commercial,2012,13,Basic Maintenance,False,False,False
EQ01770,Greater China,China,Autowalk,Commercial,2012,13,Full Maintenance,True,False,True
EQ01771,Europe,France,Elevator,Commercial,1997,28,Full Maintenance,False,True,False
EQ01772,Americas,Brazil,Elevator,Healthcare,2019,6,Repair Only,False,False,False
EQ01773,APMEA,South Korea,Escalator,Industrial,2000,25,Basic Maintenance,True,True,True
EQ01774,APMEA,India,Elevator,Industrial,2016,9,Basic Maintenance,False,False,True
EQ01775,Americas,USA,Automatic Door,Public / Transport,2018,7,Basic Maintenance,False,False,False
EQ01776,Greater China,China,Elevator,Commercial,2016,9,Full Maintenance,False,True,True
EQ01777,Americas,Canada,Elevator,Public / Transport,2012,13,Full Maintenance,False,False,True
EQ01778,Europe,Poland,Elevator,Residential,1995,30,Full Maintenance,False,False,False
EQ01779,Greater China,China,Automatic Door,Residential,2005,20,Full Maintenance,False,True,True
EQ01780,APMEA,Australia,Escalator,Public / Transport,2013,12,Basic Maintenance,False,False,False
EQ01781,Greater China,China,Escalator,Public / Transport,2006,19,Basic Maintenance,False,False,False
EQ01782,APMEA,South Korea,Elevator,Public / Transport,2020,5,Full Maintenance,False,False,False
EQ01783,Europe,Netherlands,Escalator,Commercial,2004,21,Full Maintenance,True,True,True
EQ01784,Europe,Sweden,Escalator,Healthcare,2003,22,Full Maintenance,False,False,False
EQ01785,Americas,Canada,Elevator,Healthcare,2002,23,Full Maintenance,False,False,True
EQ01786,APMEA,South Korea,Elevator,Residential,2004,21,Full Maintenance,False,False,True
EQ01787,Europe,Sweden,Elevator,Commercial,2011,14,Full Maintenance,True,False,False
EQ01788,Europe,Poland,Elevator,Commercial,2016,9,Basic Maintenance,False,False,False
EQ01789,Greater China,China,Elevator,Healthcare,2014,11,Full Maintenance,False,False,False
EQ01790,Europe,Germany,Elevator,Residential,2019,6,Full Maintenance,False,False,True
EQ01791,Greater China,China,Elevator,Residential,2021,4,Basic Maintenance,False,False,True
EQ01792,Americas,Canada,Elevator,Commercial,2019,6,Full Maintenance,False,True,True
EQ01793,Europe,Finland,Elevator,Commercial,1995,30,Basic Maintenance,False,False,False
EQ01794,Americas,Mexico,Autowalk,Industrial,2017,8,Full Maintenance,False,False,True
EQ01795,Greater China,China,Elevator,Residential,2001,24,Full Maintenance,False,False,False
EQ01796,Greater China,China,Elevator,Healthcare,1998,27,Full Maintenance,False,False,True
EQ01797,Americas,Canada,Elevator,Industrial,2014,11,Repair Only,False,False,True
EQ01798,Greater China,China,Escalator,Public / Transport,2004,21,Full Maintenance,False,True,False
EQ01799,Greater China,China,Elevator,Commercial,1996,29,Repair Only,False,True,True
EQ01800,Greater China,China,Escalator,Commercial,1999,26,Full Maintenance,False,True,False
EQ01801,APMEA,Australia,Elevator,Residential,1995,30,Full Maintenance,False,False,False
EQ01802,Americas,Brazil,Escalator,Residential,2022,3,Full Maintenance,False,True,True
EQ01803,Greater China,China,Elevator,Commercial,1995,30,Full Maintenance,True,False,True
EQ01804,Greater China,China,Escalator,Healthcare,2001,24,Full Maintenance,False,False,False
EQ01805,Greater China,China,Elevator,Residential,2007,18,Full Maintenance,False,False,False
EQ01806,Americas,USA,Elevator,Commercial,2005,20,Full Maintenance,False,False,False
EQ01807,Americas,Brazil,Elevator,Commercial,2022,3,Full Maintenance,False,False,True
EQ01808,Greater China,China,Elevator,Commercial,1996,29,Full Maintenance,False,True,True
EQ01809,Greater China,China,Automatic Door,Healthcare,2010,15,Full Maintenance,True,False,True
EQ01810,Greater China,China,Escalator,Commercial,2015,10,Full Maintenance,False,True,True
EQ01811,Americas,Brazil,Elevator,Residential,2022,3,Basic Maintenance,True,True,False
EQ01812,Americas,Canada,Elevator,Industrial,2013,12,Repair Only,False,True,True
EQ01813,Greater China,China,Autowalk,Commercial,2019,6,Full Maintenance,True,True,False
EQ01814,Greater China,China,Elevator,Commercial,1997,28,Full Maintenance,True,True,True
EQ01815,Greater China,China,Escalator,Commercial,2006,19,Full Maintenance,True,True,False
EQ01816,APMEA,India,Autowalk,Residential,2006,19,Repair Only,False,True,True
EQ01817,Greater China,China,Autowalk,Commercial,2021,4,Full Maintenance,False,False,True
EQ01818,Americas,Mexico,Elevator,Commercial,1999,26,Basic Maintenance,False,False,False
EQ01819,Europe,Poland,Elevator,Public / Transport,1999,26,Full Maintenance,True,False,True
EQ01820,Greater China,China,Elevator,Commercial,2004,21,Full Maintenance,False,True,False
EQ01821,Greater China,China,Escalator,Public / Transport,1996,29,Full Maintenance,False,False,False
EQ01822,Greater China,China,Elevator,Public / Transport,2000,25,Full Maintenance,False,False,False
EQ01823,Europe,Netherlands,Elevator,Residential,2023,2,Repair Only,False,True,False
EQ01824,Americas,Mexico,Elevator,Residential,2007,18,Full Maintenance,True,False,False
EQ01825,Europe,Sweden,Elevator,Commercial,2013,12,Basic Maintenance,False,False,False
EQ01826,Europe,France,Escalator,Industrial,2016,9,Basic Maintenance,False,False,False
EQ01827,Greater China,China,Elevator,Residential,2006,19,Basic Maintenance,True,False,False
EQ01828,APMEA,India,Elevator,Industrial,1999,26,Full Maintenance,False,False,False
EQ01829,Americas,Mexico,Elevator,Commercial,2001,24,Full Maintenance,False,False,False
EQ01830,Greater China,China,Autowalk,Healthcare,2004,21,Full Maintenance,True,True,True
EQ01831,APMEA,Australia,Elevator,Commercial,2014,11,Full Maintenance,False,True,False
EQ01832,Europe,Netherlands,Escalator,Residential,2006,19,Basic Maintenance,False,False,False
EQ01833,Europe,Germany,Autowalk,Residential,1995,30,Full Maintenance,False,True,True
EQ01834,Americas,Canada,Elevator,Commercial,2010,15,Basic Maintenance,False,True,True
EQ01835,Americas,USA,Elevator,Residential,2022,3,Full Maintenance,False,True,True
EQ01836,Americas,Mexico,Autowalk,Public / Transport,2019,6,Repair Only,False,False,True
EQ01837,Greater China,China,Elevator,Public / Transport,2019,6,Full Maintenance,False,True,True
EQ01838,Greater China,China,Elevator,Public / Transport,2018,7,Full Maintenance,True,True,True
EQ01839,APMEA,Saudi Arabia,Elevator,Residential,2004,21,Repair Only,False,False,True
EQ01840,Greater China,China,Elevator,Residential,2017,8,Full Maintenance,False,False,False
EQ01841,Greater China,China,Escalator,Commercial,1999,26,Repair Only,False,True,True
EQ01842,Europe,Finland,Autowalk,Residential,2014,11,Full Maintenance,False,False,True
EQ01843,Europe,Netherlands,Escalator,Commercial,2014,11,Full Maintenance,False,False,False
EQ01844,Europe,Germany,Elevator,Residential,1995,30,Basic Maintenance,True,False,False
EQ01845,APMEA,Saudi Arabia,Elevator,Residential,2018,7,Repair Only,True,True,False
EQ01846,Greater China,China,Elevator,Residential,2022,3,Full Maintenance,True,False,True
EQ01847,Greater China,China,Elevator,Residential,2003,22,Repair Only,False,False,False
EQ01848,Greater China,China,Escalator,Healthcare,2019,6,Basic Maintenance,False,True,True
EQ01849,APMEA,UAE,Elevator,Residential,1997,28,Basic Maintenance,False,False,True
EQ01850,Europe,Poland,Escalator,Healthcare,2012,13,Full Maintenance,False,True,True
EQ01851,Greater China,China,Elevator,Public / Transport,2009,16,Full Maintenance,False,False,False
EQ01852,Americas,USA,Elevator,Residential,2011,14,Repair Only,False,True,False
EQ01853,APMEA,Australia,Elevator,Residential,2022,3,Repair Only,False,False,False
EQ01854,APMEA,UAE,Elevator,Commercial,2021,4,Full Maintenance,False,True,True
EQ01855,APMEA,India,Elevator,Public / Transport,2018,7,Full Maintenance,False,False,False
EQ01856,Greater China,China,Escalator,Residential,2003,22,Full Maintenance,False,False,True
EQ01857,Americas,Canada,Escalator,Healthcare,2022,3,Basic Maintenance,False,True,True
EQ01858,Europe,Sweden,Escalator,Residential,1997,28,Full Maintenance,False,False,True
EQ01859,APMEA,South Korea,Automatic Door,Public / Transport,2020,5,Full Maintenance,True,True,False
EQ01860,Americas,USA,Elevator,Public / Transport,2004,21,Full Maintenance,True,True,True
EQ01861,Americas,USA,Elevator,Residential,1996,29,Basic Maintenance,False,False,False
EQ01862,Americas,Brazil,Elevator,Commercial,2015,10,Full Maintenance,False,True,False
EQ01863,Greater China,China,Escalator,Residential,2001,24,Full Maintenance,True,False,True
EQ01864,Europe,Germany,Elevator,Residential,2002,23,Basic Maintenance,False,True,False
EQ01865,APMEA,Saudi Arabia,Escalator,Commercial,2004,21,Basic Maintenance,False,True,True
EQ01866,APMEA,India,Elevator,Public / Transport,1996,29,Full Maintenance,False,False,True
EQ01867,Greater China,China,Autowalk,Residential,2000,25,Full Maintenance,True,False,True
EQ01868,Greater China,China,Autowalk,Healthcare,1995,30,Basic Maintenance,True,True,False
EQ01869,Greater China,China,Elevator,Public / Transport,2008,17,Basic Maintenance,True,False,True
EQ01870,Americas,Canada,Elevator,Residential,1997,28,Basic Maintenance,True,True,False
EQ01871,Americas,Mexico,Elevator,Healthcare,2015,10,Repair Only,False,False,True
EQ01872,Greater China,China,Elevator,Residential,2002,23,Basic Maintenance,False,True,False
EQ01873,Europe,France,Elevator,Public / Transport,2023,2,Basic Maintenance,False,True,False
EQ01874,APMEA,South Korea,Escalator,Residential,2021,4,Full Maintenance,False,False,False
EQ01875,Americas,Mexico,Elevator,Residential,2003,22,Full Maintenance,False,True,False
EQ01876,Europe,Sweden,Elevator,Residential,2018,7,Full Maintenance,True,True,True
EQ01877,Europe,Netherlands,Escalator,Residential,2019,6,Full Maintenance,True,False,False
EQ01878,Europe,France,Elevator,Residential,2024,1,Full Maintenance,True,False,False
EQ01879,Greater China,China,Elevator,Residential,2012,13,Full Maintenance,True,False,False
EQ01880,Europe,Finland,Elevator,Residential,1997,28,Basic Maintenance,False,False,False
EQ01881,Americas,Mexico,Escalator,Healthcare,2014,11,Full Maintenance,True,False,True
EQ01882,APMEA,UAE,Elevator,Residential,2013,12,Full Maintenance,True,False,True
EQ01883,Europe,Finland,Autowalk,Residential,2014,11,Repair Only,False,False,True
EQ01884,Americas,Brazil,Elevator,Industrial,2004,21,Full Maintenance,False,True,False
EQ01885,Greater China,China,Elevator,Public / Transport,2020,5,Full Maintenance,True,False,False
EQ01886,Europe,Finland,Elevator,Healthcare,2023,2,Full Maintenance,True,True,False
EQ01887,Greater China,China,Elevator,Residential,2001,24,Repair Only,True,True,False
EQ01888,Greater China,China,Elevator,Commercial,1997,28,Full Maintenance,False,False,False
EQ01889,Americas,Mexico,Elevator,Residential,2000,25,Basic Maintenance,False,False,False
EQ01890,APMEA,South Korea,Elevator,Residential,2019,6,Full Maintenance,False,True,True
EQ01891,Greater China,China,Elevator,Public / Transport,2015,10,Full Maintenance,False,True,False
EQ01892,Europe,Poland,Elevator,Residential,2014,11,Full Maintenance,False,False,False
EQ01893,Americas,Brazil,Escalator,Healthcare,2007,18,Basic Maintenance,True,False,False
EQ01894,Greater China,China,Elevator,Residential,2012,13,Basic Maintenance,False,False,True
EQ01895,Europe,Netherlands,Elevator,Healthcare,2004,21,Basic Maintenance,False,True,False
EQ01896,Americas,Mexico,Escalator,Commercial,2009,16,Basic Maintenance,False,False,False
EQ01897,Europe,France,Elevator,Public / Transport,2018,7,Full Maintenance,False,True,False
EQ01898,Greater China,China,Escalator,Healthcare,2024,1,Basic Maintenance,False,False,False
EQ01899,Greater China,China,Elevator,Healthcare,2022,3,Full Maintenance,False,False,False
EQ01900,Americas,USA,Elevator,Commercial,2023,2,Basic Maintenance,True,True,False
EQ01901,Europe,Finland,Autowalk,Commercial,2007,18,Full Maintenance,False,True,True
EQ01902,Greater China,China,Elevator,Industrial,2009,16,Full Maintenance,True,False,False
EQ01903,Americas,USA,Escalator,Commercial,2016,9,Full Maintenance,False,False,False
EQ01904,Greater China,China,Elevator,Commercial,2022,3,Full Maintenance,True,True,False
EQ01905,Americas,Canada,Elevator,Commercial,1999,26,Full Maintenance,False,False,False
EQ01906,Greater China,China,Autowalk,Residential,2004,21,Basic Maintenance,False,True,False
EQ01907,APMEA,Australia,Elevator,Residential,1999,26,Full Maintenance,False,False,False
EQ01908,Greater China,China,Escalator,Commercial,2013,12,Full Maintenance,False,True,False
EQ01909,Greater China,China,Elevator,Commercial,2004,21,Basic Maintenance,False,False,False
EQ01910,Greater China,China,Elevator,Residential,2004,21,Full Maintenance,False,True,False
EQ01911,Greater China,China,Elevator,Residential,1997,28,Basic Maintenance,True,False,False
EQ01912,APMEA,Saudi Arabia,Autowalk,Commercial,2005,20,Basic Maintenance,False,False,False
EQ01913,APMEA,South Korea,Elevator,Residential,2020,5,Repair Only,True,True,True
EQ01914,Greater China,China,Elevator,Healthcare,2001,24,Basic Maintenance,True,False,False
EQ01915,Europe,Netherlands,Autowalk,Healthcare,2015,10,Full Maintenance,True,True,False
EQ01916,Americas,Brazil,Escalator,Healthcare,2013,12,Full Maintenance,False,False,False
EQ01917,APMEA,Saudi Arabia,Elevator,Public / Transport,2020,5,Full Maintenance,False,True,False
EQ01918,Europe,Germany,Elevator,Residential,1998,27,Repair Only,True,False,True
EQ01919,Greater China,China,Elevator,Industrial,2024,1,Full Maintenance,False,False,True
EQ01920,Europe,Netherlands,Elevator,Residential,2012,13,Full Maintenance,False,True,False
EQ01921,Americas,Canada,Elevator,Residential,2024,1,Full Maintenance,False,True,False
EQ01922,Greater China,China,Escalator,Residential,2022,3,Basic Maintenance,False,False,False
EQ01923,Europe,Finland,Elevator,Residential,2001,24,Full Maintenance,True,False,True
EQ01924,Greater China,China,Escalator,Residential,1996,29,Repair Only,False,False,False
EQ01925,Americas,Brazil,Escalator,Commercial,2002,23,Full Maintenance,True,True,False
EQ01926,Greater China,China,Elevator,Public / Transport,2010,15,Full Maintenance,False,False,True
