contract_id,equipment_id,region,country,contract_type,contract_start,contract_end,status,annual_value_eur
CON001357,EQ00524,APMEA,Saudi Arabia,Basic Maintenance,2023-06-01,2024-06-01,Renewed,2633.0
CON001358,EQ00524,APMEA,Saudi Arabia,Basic Maintenance,2024-06-01,2025-06-01,Renewed,2633.0
CON001359,EQ00526,Europe,Finland,Full Maintenance,2021-02-01,2022-02-01,Renewed,3761.0
CON001360,EQ00526,Europe,Finland,Full Maintenance,2022-02-01,2023-02-01,Renewed,3761.0
CON001361,EQ00526,Europe,Finland,Full Maintenance,2023-02-01,2024-02-01,Renewed,3761.0
CON001362,EQ00527,Europe,Poland,Basic Maintenance,2023-09-01,2024-09-01,Renewed,2181.0
CON001363,EQ00527,Europe,Poland,Basic Maintenance,2024-09-01,2025-09-01,Renewed,2181.0
CON001364,EQ00527,Europe,Poland,Basic Maintenance,2025-09-01,2026-09-01,Active,2181.0
CON001365,EQ00528,Greater China,China,Full Maintenance,2022-01-01,2023-01-01,Renewed,3443.0
CON001366,EQ00528,Greater China,China,Full Maintenance,2023-01-01,2024-01-01,Renewed,3443.0
CON001367,EQ00528,Greater China,China,Full Maintenance,2024-01-01,2025-01-01,Renewed,3443.0
CON001368,EQ00529,Greater China,China,Basic Maintenance,2022-11-01,2023-11-01,Renewed,2086.0
CON001369,EQ00529,Greater China,China,Basic Maintenance,2023-11-01,2024-11-01,Renewed,2086.0
CON001370,EQ00529,Greater China,China,Basic Maintenance,2024-11-01,2025-11-01,Renewed,2086.0
CON001371,EQ00530,APMEA,Australia,Basic Maintenance,2021-01-01,2022-01-01,Renewed,3037.0
CON001372,EQ00530,APMEA,Australia,Basic Maintenance,2022-01-01,2023-01-01,Cancelled,3037.0
CON001373,EQ00531,Americas,Canada,Full Maintenance,2021-02-01,2022-02-01,Renewed,4458.0
CON001374,EQ00531,Americas,Canada,Full Maintenance,2022-02-01,2023-02-01,Renewed,4458.0
CON001375,EQ00531,Americas,Canada,Full Maintenance,2023-02-01,2024-02-01,Renewed,4458.0
CON001376,EQ00532,APMEA,India,Full Maintenance,2021-08-01,2022-08-01,Renewed,6195.0
CON001377,EQ00532,APMEA,India,Full Maintenance,2022-08-01,2023-08-01,Renewed,6195.0
CON001378,EQ00532,APMEA,India,Full Maintenance,2023-08-01,2024-08-01,Renewed,6195.0
CON001379,EQ00533,APMEA,UAE,Full Maintenance,2022-06-01,2023-06-01,Renewed,3798.0
CON001380,EQ00533,APMEA,UAE,Full Maintenance,2023-06-01,2024-06-01,Renewed,3798.0
CON001381,EQ00533,APMEA,UAE,Full Maintenance,2024-06-01,2025-06-01,Renewed,3798.0
CON001382,EQ00534,Europe,Poland,Full Maintenance,2022-03-01,2023-03-01,Renewed,5247.0
CON001383,EQ00534,Europe,Poland,Full Maintenance,2023-03-01,2024-03-01,Cancelled,5247.0
CON001384,EQ00535,Americas,Brazil,Basic Maintenance,2022-05-01,2023-05-01,Renewed,2659.0
CON001385,EQ00535,Americas,Brazil,Basic Maintenance,2023-05-01,2024-05-01,Renewed,2659.0
CON001386,EQ00535,Americas,Brazil,Basic Maintenance,2024-05-01,2025-05-01,Renewed,2659.0
CON001387,EQ00536,APMEA,UAE,Full Maintenance,2023-02-01,2024-02-01,Renewed,4059.0
CON001388,EQ00536,APMEA,UAE,Full Maintenance,2024-02-01,2025-02-01,Renewed,4059.0
CON001389,EQ00536,APMEA,UAE,Full Maintenance,2025-02-01,2026-02-01,Renewed,4059.0
CON001390,EQ00537,APMEA,Australia,Full Maintenance,2023-10-01,2024-10-01,Renewed,3487.0
CON001391,EQ00537,APMEA,Australia,Full Maintenance,2024-10-01,2025-10-01,Renewed,3487.0
CON001392,EQ00537,APMEA,Australia,Full Maintenance,2025-10-01,2026-10-01,Cancelled,3487.0
CON001393,EQ00538,Greater China,China,Full Maintenance,2020-08-01,2021-08-01,Renewed,3380.0
CON001394,EQ00538,Greater China,China,Full Maintenance,2021-08-01,2022-08-01,Renewed,3380.0
CON001395,EQ00538,Greater China,China,Full Maintenance,2022-08-01,2023-08-01,Renewed,3380.0
CON001396,EQ00539,Europe,France,Full Maintenance,2021-05-01,2022-05-01,Renewed,4858.0
CON001397,EQ00539,Europe,France,Full Maintenance,2022-05-01,2023-05-01,Renewed,4858.0
CON001398,EQ00539,Europe,France,Full Maintenance,2023-05-01,2024-05-01,Renewed,4858.0
CON001399,EQ00540,Greater China,China,Basic Maintenance,2021-04-01,2022-04-01,Renewed,2498.0
CON001400,EQ00540,Greater China,China,Basic Maintenance,2022-04-01,2023-04-01,Renewed,2498.0
CON001401,EQ00540,Greater China,China,Basic Maintenance,2023-04-01,2024-04-01,Renewed,2498.0
CON001402,EQ00541,APMEA,India,Full Maintenance,2022-09-01,2023-09-01,Renewed,5014.0
CON001403,EQ00541,APMEA,India,Full Maintenance,2023-09-01,2024-09-01,Renewed,5014.0
CON001404,EQ00541,APMEA,India,Full Maintenance,2024-09-01,2025-09-01,Renewed,5014.0
CON001405,EQ00543,Greater China,China,Full Maintenance,2021-11-01,2022-11-01,Renewed,4537.0
CON001406,EQ00543,Greater China,China,Full Maintenance,2022-11-01,2023-11-01,Renewed,4537.0
CON001407,EQ00543,Greater China,China,Full Maintenance,2023-11-01,2024-11-01,Renewed,4537.0
CON001408,EQ00544,Americas,Mexico,Full Maintenance,2020-01-01,2021-01-01,Renewed,4615.0
CON001409,EQ00544,Americas,Mexico,Full Maintenance,2021-01-01,2022-01-01,Cancelled,4615.0
CON001410,EQ00545,Europe,Sweden,Full Maintenance,2021-03-01,2022-03-01,Renewed,5734.0
CON001411,EQ00545,Europe,Sweden,Full Maintenance,2022-03-01,2023-03-01,Renewed,5734.0
CON001412,EQ00545,Europe,Sweden,Full Maintenance,2023-03-01,2024-03-01,Renewed,5734.0
CON001413,EQ00546,Greater China,China,Basic Maintenance,2020-09-01,2021-09-01,Renewed,3365.0
CON001414,EQ00546,Greater China,China,Basic Maintenance,2021-09-01,2022-09-01,Renewed,3365.0
CON001415,EQ00546,Greater China,China,Basic Maintenance,2022-09-01,2023-09-01,Renewed,3365.0
CON001416,EQ00547,Greater China,China,Basic Maintenance,2021-12-01,2022-12-01,Renewed,1983.0
CON001417,EQ00547,Greater China,China,Basic Maintenance,2022-12-01,2023-12-01,Renewed,1983.0
CON001418,EQ00547,Greater China,China,Basic Maintenance,2023-12-01,2024-12-01,Renewed,1983.0
CON001419,EQ00549,Europe,Poland,Basic Maintenance,2022-11-01,2023-11-01,Renewed,2519.0
CON001420,EQ00549,Europe,Poland,Basic Maintenance,2023-11-01,2024-11-01,Cancelled,2519.0
CON001421,EQ00550,Americas,Brazil,Full Maintenance,2021-04-01,2022-04-01,Renewed,5060.0
CON001422,EQ00550,Americas,Brazil,Full Maintenance,2022-04-01,2023-04-01,Renewed,5060.0
CON001423,EQ00550,Americas,Brazil,Full Maintenance,2023-04-01,2024-04-01,Renewed,5060.0
CON001424,EQ00551,Europe,Finland,Basic Maintenance,2023-06-01,2024-06-01,Renewed,2281.0
CON001425,EQ00551,Europe,Finland,Basic Maintenance,2024-06-01,2025-06-01,Renewed,2281.0
CON001426,EQ00551,Europe,Finland,Basic Maintenance,2025-06-01,2026-06-01,Active,2281.0
CON001427,EQ00553,Europe,Netherlands,Full Maintenance,2021-11-01,2022-11-01,Renewed,5031.0
CON001428,EQ00553,Europe,Netherlands,Full Maintenance,2022-11-01,2023-11-01,Renewed,5031.0
CON001429,EQ00553,Europe,Netherlands,Full Maintenance,2023-11-01,2024-11-01,Renewed,5031.0
CON001430,EQ00554,Europe,Finland,Full Maintenance,2020-04-01,2021-04-01,Renewed,4564.0
CON001431,EQ00554,Europe,Finland,Full Maintenance,2021-04-01,2022-04-01,Renewed,4564.0
CON001432,EQ00554,Europe,Finland,Full Maintenance,2022-04-01,2023-04-01,Renewed,4564.0
CON001433,EQ00555,APMEA,Saudi Arabia,Basic Maintenance,2023-06-01,2024-06-01,Renewed,2608.0
CON001434,EQ00555,APMEA,Saudi Arabia,Basic Maintenance,2024-06-01,2025-06-01,Renewed,2608.0
CON001435,EQ00555,APMEA,Saudi Arabia,Basic Maintenance,2025-06-01,2026-06-01,Active,2608.0
CON001436,EQ00556,Europe,France,Full Maintenance,2023-09-01,2024-09-01,Renewed,6106.0
CON001437,EQ00556,Europe,France,Full Maintenance,2024-09-01,2025-09-01,Renewed,6106.0
CON001438,EQ00556,Europe,France,Full Maintenance,2025-09-01,2026-09-01,Cancelled,6106.0
CON001439,EQ00558,Greater China,China,Full Maintenance,2021-11-01,2022-11-01,Renewed,4751.0
CON001440,EQ00558,Greater China,China,Full Maintenance,2022-11-01,2023-11-01,Renewed,4751.0
CON001441,EQ00558,Greater China,China,Full Maintenance,2023-11-01,2024-11-01,Renewed,4751.0
CON001442,EQ00559,Americas,Brazil,Full Maintenance,2020-11-01,2021-11-01,Renewed,5388.0
CON001443,EQ00559,Americas,Brazil,Full Maintenance,2021-11-01,2022-11-01,Renewed,5388.0
CON001444,EQ00559,Americas,Brazil,Full Maintenance,2022-11-01,2023-11-01,Renewed,5388.0
CON001445,EQ00561,Americas,Canada,Basic Maintenance,2021-10-01,2022-10-01,Renewed,1575.0
CON001446,EQ00561,Americas,Canada,Basic Maintenance,2022-10-01,2023-10-01,Renewed,1575.0
CON001447,EQ00561,Americas,Canada,Basic Maintenance,2023-10-01,2024-10-01,Renewed,1575.0
CON001448,EQ00562,Greater China,China,Full Maintenance,2022-09-01,2023-09-01,Renewed,4466.0
CON001449,EQ00562,Greater China,China,Full Maintenance,2023-09-01,2024-09-01,Renewed,4466.0
CON001450,EQ00562,Greater China,China,Full Maintenance,2024-09-01,2025-09-01,Renewed,4466.0
CON001451,EQ00564,Greater China,China,Full Maintenance,2021-11-01,2022-11-01,Renewed,3975.0
CON001452,EQ00564,Greater China,China,Full Maintenance,2022-11-01,2023-11-01,Renewed,3975.0
CON001453,EQ00564,Greater China,China,Full Maintenance,2023-11-01,2024-11-01,Renewed,3975.0
CON001454,EQ00565,Greater China,China,Full Maintenance,2021-03-01,2022-03-01,Renewed,5907.0
CON001455,EQ00565,Greater China,China,Full Maintenance,2022-03-01,2023-03-01,Renewed,5907.0
CON001456,EQ00565,Greater China,China,Full Maintenance,2023-03-01,2024-03-01,Renewed,5907.0
CON001457,EQ00567,Greater China,China,Full Maintenance,2022-10-01,2023-10-01,Renewed,4999.0
CON001458,EQ00567,Greater China,China,Full Maintenance,2023-10-01,2024-10-01,Renewed,4999.0
CON001459,EQ00567,Greater China,China,Full Maintenance,2024-10-01,2025-10-01,Renewed,4999.0
CON001460,EQ00568,Europe,Sweden,Full Maintenance,2021-03-01,2022-03-01,Renewed,6040.0
CON001461,EQ00568,Europe,Sweden,Full Maintenance,2022-03-01,2023-03-01,Renewed,6040.0
CON001462,EQ00568,Europe,Sweden,Full Maintenance,2023-03-01,2024-03-01,Renewed,6040.0
CON001463,EQ00569,APMEA,South Korea,Full Maintenance,2020-03-01,2021-03-01,Renewed,5113.0
CON001464,EQ00569,APMEA,South Korea,Full Maintenance,2021-03-01,2022-03-01,Renewed,5113.0
CON001465,EQ00569,APMEA,South Korea,Full Maintenance,2022-03-01,2023-03-01,Renewed,5113.0
CON001466,EQ00570,Greater China,China,Basic Maintenance,2023-01-01,2024-01-01,Renewed,1576.0
CON001467,EQ00570,Greater China,China,Basic Maintenance,2024-01-01,2025-01-01,Cancelled,1576.0
CON001468,EQ00571,Europe,Netherlands,Full Maintenance,2022-11-01,2023-11-01,Renewed,5891.0
CON001469,EQ00571,Europe,Netherlands,Full Maintenance,2023-11-01,2024-11-01,Renewed,5891.0
CON001470,EQ00571,Europe,Netherlands,Full Maintenance,2024-11-01,2025-11-01,Renewed,5891.0
CON001471,EQ00572,Americas,Mexico,Basic Maintenance,2023-05-01,2024-05-01,Renewed,1771.0
CON001472,EQ00572,Americas,Mexico,Basic Maintenance,2024-05-01,2025-05-01,Renewed,1771.0
CON001473,EQ00572,Americas,Mexico,Basic Maintenance,2025-05-01,2026-05-01,Renewed,1771.0
CON001474,EQ00573,Greater China,China,Basic Maintenance,2023-12-01,2024-12-01,Renewed,2457.0
CON001475,EQ00573,Greater China,China,Basic Maintenance,2024-12-01,2025-12-01,Renewed,2457.0
CON001476,EQ00573,Greater China,China,Basic Maintenance,2025-12-01,2026-12-01,Active,2457.0
CON001477,EQ00574,Europe,Finland,Full Maintenance,2023-09-01,2024-09-01,Renewed,3593.0
CON001478,EQ00574,Europe,Finland,Full Maintenance,2024-09-01,2025-09-01,Renewed,3593.0
CON001479,EQ00574,Europe,Finland,Full Maintenance,2025-09-01,2026-09-01,Active,3593.0
CON001480,EQ00575,APMEA,India,Basic Maintenance,2021-08-01,2022-08-01,Renewed,2965.0
CON001481,EQ00575,APMEA,India,Basic Maintenance,2022-08-01,2023-08-01,Renewed,2965.0
CON001482,EQ00575,APMEA,India,Basic Maintenance,2023-08-01,2024-08-01,Renewed,2965.0
CON001483,EQ00577,Greater China,China,Full Maintenance,2022-08-01,2023-08-01,Renewed,3920.0
CON001484,EQ00577,Greater China,China,Full Maintenance,2023-08-01,2024-08-01,Renewed,3920.0
CON001485,EQ00577,Greater China,China,Full Maintenance,2024-08-01,2025-08-01,Renewed,3920.0
CON001486,EQ00578,APMEA,Saudi Arabia,Full Maintenance,2020-04-01,2021-04-01,Renewed,5046.0
CON001487,EQ00578,APMEA,Saudi Arabia,Full Maintenance,2021-04-01,2022-04-01,Cancelled,5046.0
CON001488,EQ00579,Europe,Finland,Full Maintenance,2021-08-01,2022-08-01,Renewed,5247.0
CON001489,EQ00579,Europe,Finland,Full Maintenance,2022-08-01,2023-08-01,Renewed,5247.0
CON001490,EQ00579,Europe,Finland,Full Maintenance,2023-08-01,2024-08-01,Renewed,5247.0
CON001491,EQ00580,Greater China,China,Basic Maintenance,2021-01-01,2022-01-01,Renewed,3105.0
CON001492,EQ00580,Greater China,China,Basic Maintenance,2022-01-01,2023-01-01,Renewed,3105.0
CON001493,EQ00580,Greater China,China,Basic Maintenance,2023-01-01,2024-01-01,Renewed,3105.0
CON001494,EQ00582,APMEA,UAE,Full Maintenance,2021-04-01,2022-04-01,Renewed,4247.0
CON001495,EQ00582,APMEA,UAE,Full Maintenance,2022-04-01,2023-04-01,Renewed,4247.0
CON001496,EQ00582,APMEA,UAE,Full Maintenance,2023-04-01,2024-04-01,Renewed,4247.0
CON001497,EQ00583,Europe,Sweden,Full Maintenance,2023-02-01,2024-02-01,Renewed,4506.0
CON001498,EQ00583,Europe,Sweden,Full Maintenance,2024-02-01,2025-02-01,Renewed,4506.0
CON001499,EQ00583,Europe,Sweden,Full Maintenance,2025-02-01,2026-02-01,Renewed,4506.0
CON001500,EQ00584,Greater China,China,Full Maintenance,2021-07-01,2022-07-01,Renewed,5431.0
CON001501,EQ00584,Greater China,China,Full Maintenance,2022-07-01,2023-07-01,Renewed,5431.0
CON001502,EQ00584,Greater China,China,Full Maintenance,2023-07-01,2024-07-01,Renewed,5431.0
CON001503,EQ00585,Europe,France,Basic Maintenance,2022-07-01,2023-07-01,Renewed,1009.0
CON001504,EQ00585,Europe,France,Basic Maintenance,2023-07-01,2024-07-01,Renewed,1009.0
CON001505,EQ00585,Europe,France,Basic Maintenance,2024-07-01,2025-07-01,Renewed,1009.0
CON001506,EQ00586,Greater China,China,Full Maintenance,2021-10-01,2022-10-01,Renewed,5455.0
CON001507,EQ00586,Greater China,China,Full Maintenance,2022-10-01,2023-10-01,Renewed,5455.0
CON001508,EQ00586,Greater China,China,Full Maintenance,2023-10-01,2024-10-01,Renewed,5455.0
CON001509,EQ00587,Greater China,China,Basic Maintenance,2022-11-01,2023-11-01,Renewed,2221.0
CON001510,EQ00587,Greater China,China,Basic Maintenance,2023-11-01,2024-11-01,Renewed,2221.0
CON001511,EQ00587,Greater China,China,Basic Maintenance,2024-11-01,2025-11-01,Renewed,2221.0
CON001512,EQ00588,Greater China,China,Full Maintenance,2020-10-01,2021-10-01,Renewed,4225.0
CON001513,EQ00588,Greater China,China,Full Maintenance,2021-10-01,2022-10-01,Renewed,4225.0
CON001514,EQ00588,Greater China,China,Full Maintenance,2022-10-01,2023-10-01,Renewed,4225.0
CON001515,EQ00589,Greater China,China,Basic Maintenance,2022-01-01,2023-01-01,Renewed,2049.0
CON001516,EQ00589,Greater China,China,Basic Maintenance,2023-01-01,2024-01-01,Renewed,2049.0
CON001517,EQ00589,Greater China,China,Basic Maintenance,2024-01-01,2025-01-01,Renewed,2049.0
CON001518,EQ00590,Greater China,China,Full Maintenance,2020-06-01,2021-06-01,Renewed,5686.0
CON001519,EQ00590,Greater China,China,Full Maintenance,2021-06-01,2022-06-01,Renewed,5686.0
CON001520,EQ00590,Greater China,China,Full Maintenance,2022-06-01,2023-06-01,Renewed,5686.0
CON001521,EQ00591,Greater China,China,Basic Maintenance,2022-02-01,2023-02-01,Renewed,2095.0
CON001522,EQ00591,Greater China,China,Basic Maintenance,2023-02-01,2024-02-01,Cancelled,2095.0
CON001523,EQ00592,Europe,Finland,Full Maintenance,2021-12-01,2022-12-01,Renewed,4712.0
CON001524,EQ00592,Europe,Finland,Full Maintenance,2022-12-01,2023-12-01,Renewed,4712.0
CON001525,EQ00592,Europe,Finland,Full Maintenance,2023-12-01,2024-12-01,Renewed,4712.0
CON001526,EQ00593,Greater China,China,Basic Maintenance,2023-04-01,2024-04-01,Renewed,2250.0
CON001527,EQ00593,Greater China,China,Basic Maintenance,2024-04-01,2025-04-01,Renewed,2250.0
CON001528,EQ00593,Greater China,China,Basic Maintenance,2025-04-01,2026-04-01,Renewed,2250.0
CON001529,EQ00594,Greater China,China,Full Maintenance,2023-01-01,2024-01-01,Renewed,5160.0
CON001530,EQ00594,Greater China,China,Full Maintenance,2024-01-01,2025-01-01,Renewed,5160.0
CON001531,EQ00594,Greater China,China,Full Maintenance,2025-01-01,2026-01-01,Renewed,5160.0
CON001532,EQ00595,APMEA,UAE,Full Maintenance,2023-10-01,2024-10-01,Renewed,4381.0
CON001533,EQ00595,APMEA,UAE,Full Maintenance,2024-10-01,2025-10-01,Renewed,4381.0
CON001534,EQ00595,APMEA,UAE,Full Maintenance,2025-10-01,2026-10-01,Active,4381.0
CON001535,EQ00596,Europe,Poland,Full Maintenance,2023-09-01,2024-09-01,Renewed,5997.0
CON001536,EQ00596,Europe,Poland,Full Maintenance,2024-09-01,2025-09-01,Renewed,5997.0
CON001537,EQ00596,Europe,Poland,Full Maintenance,2025-09-01,2026-09-01,Active,5997.0
CON001538,EQ00597,Americas,Canada,Basic Maintenance,2023-10-01,2024-10-01,Renewed,2591.0
CON001539,EQ00597,Americas,Canada,Basic Maintenance,2024-10-01,2025-10-01,Renewed,2591.0
CON001540,EQ00597,Americas,Canada,Basic Maintenance,2025-10-01,2026-10-01,Active,2591.0
CON001541,EQ00598,Greater China,China,Full Maintenance,2020-09-01,2021-09-01,Renewed,4243.0
CON001542,EQ00598,Greater China,China,Full Maintenance,2021-09-01,2022-09-01,Renewed,4243.0
CON001543,EQ00598,Greater China,China,Full Maintenance,2022-09-01,2023-09-01,Renewed,4243.0
CON001544,EQ00599,Greater China,China,Full Maintenance,2021-07-01,2022-07-01,Renewed,5939.0
CON001545,EQ00599,Greater China,China,Full Maintenance,2022-07-01,2023-07-01,Renewed,5939.0
CON001546,EQ00599,Greater China,China,Full Maintenance,2023-07-01,2024-07-01,Renewed,5939.0
CON001547,EQ00600,Greater China,China,Basic Maintenance,2020-05-01,2021-05-01,Renewed,1733.0
CON001548,EQ00600,Greater China,China,Basic Maintenance,2021-05-01,2022-05-01,Renewed,1733.0
CON001549,EQ00600,Greater China,China,Basic Maintenance,2022-05-01,2023-05-01,Renewed,1733.0
CON001550,EQ00601,Greater China,China,Basic Maintenance,2021-01-01,2022-01-01,Renewed,1520.0
CON001551,EQ00601,Greater China,China,Basic Maintenance,2022-01-01,2023-01-01,Renewed,1520.0
CON001552,EQ00601,Greater China,China,Basic Maintenance,2023-01-01,2024-01-01,Renewed,1520.0
CON001553,EQ00602,Greater China,China,Full Maintenance,2021-06-01,2022-06-01,Renewed,4351.0
CON001554,EQ00602,Greater China,China,Full Maintenance,2022-06-01,2023-06-01,Renewed,4351.0
CON001555,EQ00602,Greater China,China,Full Maintenance,2023-06-01,2024-06-01,Renewed,4351.0
CON001556,EQ00603,Greater China,China,Basic Maintenance,2022-03-01,2023-03-01,Renewed,2945.0
CON001557,EQ00603,Greater China,China,Basic Maintenance,2023-03-01,2024-03-01,Renewed,2945.0
CON001558,EQ00603,Greater China,China,Basic Maintenance,2024-03-01,2025-03-01,Renewed,2945.0
CON001559,EQ00604,Greater China,China,Full Maintenance,2022-05-01,2023-05-01,Renewed,5386.0
CON001560,EQ00604,Greater China,China,Full Maintenance,2023-05-01,2024-05-01,Renewed,5386.0
CON001561,EQ00604,Greater China,China,Full Maintenance,2024-05-01,2025-05-01,Renewed,5386.0
CON001562,EQ00605,Greater China,China,Basic Maintenance,2020-12-01,2021-12-01,Renewed,2064.0
CON001563,EQ00605,Greater China,China,Basic Maintenance,2021-12-01,2022-12-01,Renewed,2064.0
CON001564,EQ00605,Greater China,China,Basic Maintenance,2022-12-01,2023-12-01,Renewed,2064.0
CON001565,EQ00607,Greater China,China,Full Maintenance,2021-09-01,2022-09-01,Renewed,5271.0
CON001566,EQ00607,Greater China,China,Full Maintenance,2022-09-01,2023-09-01,Renewed,5271.0
CON001567,EQ00607,Greater China,China,Full Maintenance,2023-09-01,2024-09-01,Renewed,5271.0
CON001568,EQ00608,Greater China,China,Basic Maintenance,2020-09-01,2021-09-01,Renewed,1758.0
CON001569,EQ00608,Greater China,China,Basic Maintenance,2021-09-01,2022-09-01,Renewed,1758.0
CON001570,EQ00608,Greater China,China,Basic Maintenance,2022-09-01,2023-09-01,Cancelled,1758.0
CON001571,EQ00609,Europe,Netherlands,Full Maintenance,2022-07-01,2023-07-01,Renewed,3320.0
CON001572,EQ00609,Europe,Netherlands,Full Maintenance,2023-07-01,2024-07-01,Renewed,3320.0
CON001573,EQ00609,Europe,Netherlands,Full Maintenance,2024-07-01,2025-07-01,Renewed,3320.0
CON001574,EQ00610,Americas,Brazil,Basic Maintenance,2021-11-01,2022-11-01,Renewed,3111.0
CON001575,EQ00610,Americas,Brazil,Basic Maintenance,2022-11-01,2023-11-01,Renewed,3111.0
CON001576,EQ00610,Americas,Brazil,Basic Maintenance,2023-11-01,2024-11-01,Renewed,3111.0
CON001577,EQ00611,Greater China,China,Basic Maintenance,2022-12-01,2023-12-01,Renewed,1543.0
CON001578,EQ00611,Greater China,China,Basic Maintenance,2023-12-01,2024-12-01,Renewed,1543.0
CON001579,EQ00611,Greater China,China,Basic Maintenance,2024-12-01,2025-12-01,Renewed,1543.0
CON001580,EQ00613,Europe,Netherlands,Full Maintenance,2021-07-01,2022-07-01,Renewed,5671.0
CON001581,EQ00613,Europe,Netherlands,Full Maintenance,2022-07-01,2023-07-01,Renewed,5671.0
CON001582,EQ00613,Europe,Netherlands,Full Maintenance,2023-07-01,2024-07-01,Renewed,5671.0
CON001583,EQ00614,Greater China,China,Full Maintenance,2023-09-01,2024-09-01,Renewed,3809.0
CON001584,EQ00614,Greater China,China,Full Maintenance,2024-09-01,2025-09-01,Renewed,3809.0
CON001585,EQ00614,Greater China,China,Full Maintenance,2025-09-01,2026-09-01,Active,3809.0
CON001586,EQ00615,APMEA,Australia,Full Maintenance,2020-03-01,2021-03-01,Renewed,4846.0
CON001587,EQ00615,APMEA,Australia,Full Maintenance,2021-03-01,2022-03-01,Renewed,4846.0
CON001588,EQ00615,APMEA,Australia,Full Maintenance,2022-03-01,2023-03-01,Renewed,4846.0
