call_id,equipment_id,region,country,call_date,year,month,call_type,resolution_hours,first_time_fix,technician_id
C0002260,EQ00230,Europe,Netherlands,2025-03-21,2025,3,Planned Maintenance,3.42,True,T0064
C0002261,EQ00231,Americas,Brazil,2023-03-26,2023,3,Planned Maintenance,7.0,True,T0091
C0002262,EQ00231,Americas,Brazil,2023-08-12,2023,8,Planned Maintenance,1.45,True,T0003
C0002263,EQ00231,Americas,Brazil,2024-02-16,2024,2,Planned Maintenance,5.22,True,T0048
C0002264,EQ00231,Americas,Brazil,2024-07-02,2024,7,Planned Maintenance,0.5,True,T0157
C0002265,EQ00231,Americas,Brazil,2024-09-30,2024,9,Breakdown,0.5,False,T0129
C0002266,EQ00231,Americas,Brazil,2025-02-08,2025,2,Planned Maintenance,5.35,True,T0196
C0002267,EQ00231,Americas,Brazil,2025-09-09,2025,9,Planned Maintenance,0.99,True,T0103
C0002268,EQ00232,Europe,Poland,2023-01-27,2023,1,Planned Maintenance,11.95,True,T0073
C0002269,EQ00232,Europe,Poland,2023-05-05,2023,5,Planned Maintenance,3.92,False,T0057
C0002270,EQ00232,Europe,Poland,2023-09-13,2023,9,Planned Maintenance,1.39,True,T0036
C0002271,EQ00232,Europe,Poland,2023-10-06,2023,10,Planned Maintenance,1.54,True,T0173
C0002272,EQ00232,Europe,Poland,2024-01-01,2024,1,Planned Maintenance,0.5,True,T0147
C0002273,EQ00232,Europe,Poland,2024-04-01,2024,4,Planned Maintenance,1.2,True,T0083
C0002274,EQ00232,Europe,Poland,2024-08-18,2024,8,Planned Maintenance,2.78,True,T0187
C0002275,EQ00232,Europe,Poland,2024-11-03,2024,11,Planned Maintenance,4.49,True,T0010
C0002276,EQ00232,Europe,Poland,2025-03-25,2025,3,Planned Maintenance,3.88,True,T0049
C0002277,EQ00232,Europe,Poland,2025-06-18,2025,6,Planned Maintenance,0.5,True,T0148
C0002278,EQ00232,Europe,Poland,2025-08-13,2025,8,Planned Maintenance,11.98,False,T0106
C0002279,EQ00232,Europe,Poland,2025-12-21,2025,12,Planned Maintenance,0.5,True,T0087
C0002280,EQ00233,Europe,Netherlands,2023-02-09,2023,2,Planned Maintenance,5.15,True,T0113
C0002281,EQ00233,Europe,Netherlands,2023-09-07,2023,9,Planned Maintenance,4.85,True,T0166
C0002282,EQ00233,Europe,Netherlands,2024-02-16,2024,2,Planned Maintenance,2.18,True,T0185
C0002283,EQ00233,Europe,Netherlands,2024-09-18,2024,9,Planned Maintenance,7.65,True,T0170
C0002284,EQ00233,Europe,Netherlands,2025-02-18,2025,2,Planned Maintenance,2.81,True,T0010
C0002285,EQ00233,Europe,Netherlands,2025-09-08,2025,9,Planned Maintenance,10.74,True,T0003
C0002286,EQ00234,Europe,Finland,2023-02-16,2023,2,Planned Maintenance,4.62,False,T0144
C0002287,EQ00234,Europe,Finland,2023-04-22,2023,4,Planned Maintenance,0.61,True,T0018
C0002288,EQ00234,Europe,Finland,2023-08-26,2023,8,Planned Maintenance,0.85,False,T0171
C0002289,EQ00234,Europe,Finland,2023-11-14,2023,11,Planned Maintenance,9.61,True,T0013
C0002290,EQ00234,Europe,Finland,2024-02-17,2024,2,Planned Maintenance,1.07,True,T0134
C0002291,EQ00234,Europe,Finland,2024-05-25,2024,5,Planned Maintenance,3.54,True,T0046
C0002292,EQ00234,Europe,Finland,2024-08-04,2024,8,Planned Maintenance,2.84,True,T0042
C0002293,EQ00234,Europe,Finland,2024-11-19,2024,11,Planned Maintenance,3.85,True,T0171
C0002294,EQ00234,Europe,Finland,2025-01-14,2025,1,Planned Maintenance,1.63,True,T0184
C0002295,EQ00234,Europe,Finland,2025-04-25,2025,4,Planned Maintenance,3.23,True,T0027
C0002296,EQ00234,Europe,Finland,2025-09-14,2025,9,Planned Maintenance,4.28,False,T0122
C0002297,EQ00234,Europe,Finland,2025-10-15,2025,10,Planned Maintenance,0.73,True,T0139
C0002298,EQ00234,Europe,Finland,2025-09-14,2025,9,Breakdown,0.5,False,T0096
C0002299,EQ00235,Greater China,China,2023-02-13,2023,2,Planned Maintenance,0.77,True,T0162
C0002300,EQ00235,Greater China,China,2023-06-09,2023,6,Planned Maintenance,10.48,True,T0060
C0002301,EQ00235,Greater China,China,2023-07-07,2023,7,Planned Maintenance,22.57,True,T0176
C0002302,EQ00235,Greater China,China,2023-12-17,2023,12,Planned Maintenance,5.27,True,T0099
C0002303,EQ00235,Greater China,China,2024-01-26,2024,1,Planned Maintenance,1.24,True,T0040
C0002304,EQ00235,Greater China,China,2024-06-03,2024,6,Planned Maintenance,3.02,True,T0011
C0002305,EQ00235,Greater China,China,2024-08-03,2024,8,Planned Maintenance,0.68,True,T0168
C0002306,EQ00235,Greater China,China,2024-10-23,2024,10,Planned Maintenance,0.5,True,T0003
C0002307,EQ00235,Greater China,China,2025-03-21,2025,3,Planned Maintenance,1.27,False,T0105
C0002308,EQ00235,Greater China,China,2025-05-21,2025,5,Planned Maintenance,4.57,True,T0109
C0002309,EQ00235,Greater China,China,2025-07-24,2025,7,Planned Maintenance,2.94,True,T0173
C0002310,EQ00235,Greater China,China,2025-11-16,2025,11,Planned Maintenance,1.41,True,T0061
C0002311,EQ00236,Americas,Brazil,2023-02-09,2023,2,Planned Maintenance,0.52,True,T0136
C0002312,EQ00236,Americas,Brazil,2023-06-18,2023,6,Planned Maintenance,0.5,True,T0064
C0002313,EQ00236,Americas,Brazil,2023-09-01,2023,9,Planned Maintenance,3.89,True,T0002
C0002314,EQ00236,Americas,Brazil,2023-12-04,2023,12,Planned Maintenance,1.75,False,T0191
C0002315,EQ00236,Americas,Brazil,2024-01-26,2024,1,Planned Maintenance,8.04,True,T0007
C0002316,EQ00236,Americas,Brazil,2024-05-07,2024,5,Planned Maintenance,1.64,True,T0091
C0002317,EQ00236,Americas,Brazil,2024-07-01,2024,7,Planned Maintenance,1.93,True,T0001
C0002318,EQ00236,Americas,Brazil,2024-11-13,2024,11,Planned Maintenance,3.9,True,T0166
C0002319,EQ00236,Americas,Brazil,2025-03-23,2025,3,Planned Maintenance,0.5,True,T0073
C0002320,EQ00236,Americas,Brazil,2025-06-06,2025,6,Planned Maintenance,1.04,True,T0192
C0002321,EQ00236,Americas,Brazil,2025-07-23,2025,7,Planned Maintenance,0.91,True,T0025
C0002322,EQ00236,Americas,Brazil,2025-12-19,2025,12,Planned Maintenance,4.28,True,T0058
C0002323,EQ00237,Greater China,China,2023-03-17,2023,3,Planned Maintenance,15.82,True,T0101
C0002324,EQ00237,Greater China,China,2023-08-04,2023,8,Planned Maintenance,1.35,True,T0011
C0002325,EQ00237,Greater China,China,2024-03-10,2024,3,Planned Maintenance,14.8,True,T0124
C0002326,EQ00237,Greater China,China,2024-07-16,2024,7,Planned Maintenance,0.5,True,T0138
C0002327,EQ00237,Greater China,China,2025-03-21,2025,3,Planned Maintenance,4.51,True,T0154
C0002328,EQ00237,Greater China,China,2025-09-05,2025,9,Planned Maintenance,6.74,True,T0061
C0002329,EQ00238,Greater China,China,2023-01-15,2023,1,Planned Maintenance,1.39,True,T0023
C0002330,EQ00238,Greater China,China,2024-03-13,2024,3,Planned Maintenance,1.23,True,T0181
C0002331,EQ00238,Greater China,China,2025-03-13,2025,3,Planned Maintenance,0.5,True,T0149
C0002332,EQ00239,Europe,Germany,2023-02-02,2023,2,Planned Maintenance,5.52,True,T0123
C0002333,EQ00239,Europe,Germany,2023-07-06,2023,7,Planned Maintenance,1.45,True,T0004
C0002334,EQ00239,Europe,Germany,2024-03-01,2024,3,Planned Maintenance,0.55,False,T0014
C0002335,EQ00239,Europe,Germany,2024-09-22,2024,9,Planned Maintenance,4.95,False,T0036
C0002336,EQ00239,Europe,Germany,2025-01-07,2025,1,Planned Maintenance,6.86,False,T0141
C0002337,EQ00239,Europe,Germany,2025-08-14,2025,8,Planned Maintenance,2.88,True,T0112
C0002338,EQ00240,Greater China,China,2023-02-12,2023,2,Planned Maintenance,1.86,True,T0193
C0002339,EQ00240,Greater China,China,2023-05-11,2023,5,Planned Maintenance,0.59,True,T0031
C0002340,EQ00240,Greater China,China,2023-09-11,2023,9,Planned Maintenance,2.46,True,T0144
C0002341,EQ00240,Greater China,China,2023-10-01,2023,10,Planned Maintenance,0.5,True,T0121
C0002342,EQ00240,Greater China,China,2024-03-02,2024,3,Planned Maintenance,0.61,False,T0150
C0002343,EQ00240,Greater China,China,2024-05-27,2024,5,Planned Maintenance,4.68,True,T0082
C0002344,EQ00240,Greater China,China,2024-08-14,2024,8,Planned Maintenance,3.11,True,T0006
C0002345,EQ00240,Greater China,China,2024-12-15,2024,12,Planned Maintenance,0.85,True,T0017
C0002346,EQ00240,Greater China,China,2025-03-25,2025,3,Planned Maintenance,6.24,True,T0137
C0002347,EQ00240,Greater China,China,2025-06-26,2025,6,Planned Maintenance,3.6,True,T0093
C0002348,EQ00240,Greater China,China,2025-07-07,2025,7,Planned Maintenance,2.04,True,T0195
C0002349,EQ00240,Greater China,China,2025-10-18,2025,10,Planned Maintenance,6.34,False,T0017
C0002350,EQ00241,APMEA,UAE,2023-01-11,2023,1,Planned Maintenance,1.4,True,T0020
C0002351,EQ00241,APMEA,UAE,2023-04-25,2023,4,Planned Maintenance,7.02,True,T0006
C0002352,EQ00241,APMEA,UAE,2023-08-19,2023,8,Planned Maintenance,8.76,True,T0076
C0002353,EQ00241,APMEA,UAE,2023-12-24,2023,12,Planned Maintenance,4.73,False,T0123
C0002354,EQ00241,APMEA,UAE,2024-01-03,2024,1,Planned Maintenance,4.29,False,T0131
C0002355,EQ00241,APMEA,UAE,2024-04-15,2024,4,Planned Maintenance,1.62,False,T0037
C0002356,EQ00241,APMEA,UAE,2024-07-10,2024,7,Planned Maintenance,3.15,True,T0099
C0002357,EQ00241,APMEA,UAE,2024-11-17,2024,11,Planned Maintenance,0.5,True,T0022
C0002358,EQ00241,APMEA,UAE,2024-11-05,2024,11,Breakdown,5.25,True,T0145
C0002359,EQ00241,APMEA,UAE,2025-02-10,2025,2,Planned Maintenance,0.5,True,T0057
C0002360,EQ00241,APMEA,UAE,2025-04-10,2025,4,Planned Maintenance,0.72,False,T0085
C0002361,EQ00241,APMEA,UAE,2025-08-08,2025,8,Planned Maintenance,2.37,True,T0170
C0002362,EQ00241,APMEA,UAE,2025-11-07,2025,11,Planned Maintenance,0.65,False,T0069
C0002363,EQ00242,APMEA,UAE,2023-01-24,2023,1,Planned Maintenance,1.34,False,T0069
C0002364,EQ00242,APMEA,UAE,2023-04-09,2023,4,Planned Maintenance,5.44,True,T0015
C0002365,EQ00242,APMEA,UAE,2023-07-07,2023,7,Planned Maintenance,7.0,True,T0006
C0002366,EQ00242,APMEA,UAE,2023-11-26,2023,11,Planned Maintenance,4.4,True,T0115
C0002367,EQ00242,APMEA,UAE,2024-02-18,2024,2,Planned Maintenance,3.95,True,T0196
C0002368,EQ00242,APMEA,UAE,2024-05-27,2024,5,Planned Maintenance,12.49,True,T0008
C0002369,EQ00242,APMEA,UAE,2024-08-15,2024,8,Planned Maintenance,12.92,True,T0185
C0002370,EQ00242,APMEA,UAE,2024-11-20,2024,11,Planned Maintenance,5.89,True,T0046
C0002371,EQ00242,APMEA,UAE,2025-02-22,2025,2,Planned Maintenance,3.61,True,T0019
C0002372,EQ00242,APMEA,UAE,2025-04-24,2025,4,Planned Maintenance,3.31,True,T0150
C0002373,EQ00242,APMEA,UAE,2025-09-16,2025,9,Planned Maintenance,1.07,True,T0174
C0002374,EQ00242,APMEA,UAE,2025-12-20,2025,12,Planned Maintenance,1.5,False,T0087
C0002375,EQ00243,APMEA,South Korea,2023-03-18,2023,3,Planned Maintenance,7.77,True,T0085
C0002376,EQ00243,APMEA,South Korea,2023-04-03,2023,4,Planned Maintenance,3.44,True,T0030
C0002377,EQ00243,APMEA,South Korea,2023-07-01,2023,7,Planned Maintenance,5.99,True,T0003
C0002378,EQ00243,APMEA,South Korea,2023-12-27,2023,12,Planned Maintenance,8.98,True,T0160
C0002379,EQ00243,APMEA,South Korea,2024-03-21,2024,3,Planned Maintenance,1.49,True,T0018
C0002380,EQ00243,APMEA,South Korea,2024-04-05,2024,4,Planned Maintenance,3.62,True,T0142
C0002381,EQ00243,APMEA,South Korea,2024-07-18,2024,7,Planned Maintenance,2.45,True,T0143
C0002382,EQ00243,APMEA,South Korea,2024-12-13,2024,12,Planned Maintenance,0.84,True,T0129
C0002383,EQ00243,APMEA,South Korea,2025-03-22,2025,3,Planned Maintenance,3.62,True,T0138
C0002384,EQ00243,APMEA,South Korea,2025-04-11,2025,4,Planned Maintenance,0.5,True,T0058
C0002385,EQ00243,APMEA,South Korea,2025-07-23,2025,7,Planned Maintenance,0.5,True,T0037
C0002386,EQ00243,APMEA,South Korea,2025-11-27,2025,11,Planned Maintenance,2.86,True,T0062
C0002387,EQ00244,Greater China,China,2023-01-14,2023,1,Planned Maintenance,0.9,True,T0137
C0002388,EQ00244,Greater China,China,2023-08-15,2023,8,Planned Maintenance,1.4,True,T0071
C0002389,EQ00244,Greater China,China,2024-03-24,2024,3,Planned Maintenance,1.68,True,T0042
C0002390,EQ00244,Greater China,China,2024-07-26,2024,7,Planned Maintenance,1.13,True,T0010
C0002391,EQ00244,Greater China,China,2025-02-13,2025,2,Planned Maintenance,3.38,False,T0009
C0002392,EQ00244,Greater China,China,2025-07-19,2025,7,Planned Maintenance,2.66,True,T0064
C0002393,EQ00245,Greater China,China,2023-02-09,2023,2,Planned Maintenance,1.42,False,T0021
C0002394,EQ00245,Greater China,China,2023-04-22,2023,4,Emergency,0.5,True,T0044
C0002395,EQ00245,Greater China,China,2024-02-11,2024,2,Planned Maintenance,0.51,True,T0051
C0002396,EQ00245,Greater China,China,2025-03-20,2025,3,Planned Maintenance,4.16,True,T0176
C0002397,EQ00245,Greater China,China,2025-08-05,2025,8,Emergency,1.8,True,T0043
C0002398,EQ00245,Greater China,China,2025-01-31,2025,1,Breakdown,0.5,True,T0039
C0002399,EQ00246,APMEA,UAE,2023-02-25,2023,2,Planned Maintenance,2.02,True,T0043
C0002400,EQ00246,APMEA,UAE,2023-04-05,2023,4,Planned Maintenance,0.55,False,T0029
C0002401,EQ00246,APMEA,UAE,2023-09-04,2023,9,Planned Maintenance,1.13,True,T0126
C0002402,EQ00246,APMEA,UAE,2023-12-20,2023,12,Planned Maintenance,2.62,True,T0156
C0002403,EQ00246,APMEA,UAE,2024-03-23,2024,3,Planned Maintenance,6.93,True,T0007
C0002404,EQ00246,APMEA,UAE,2024-06-04,2024,6,Planned Maintenance,0.68,True,T0037
C0002405,EQ00246,APMEA,UAE,2024-07-19,2024,7,Planned Maintenance,1.71,True,T0031
C0002406,EQ00246,APMEA,UAE,2024-10-08,2024,10,Planned Maintenance,0.5,True,T0123
C0002407,EQ00246,APMEA,UAE,2025-01-18,2025,1,Planned Maintenance,0.5,True,T0081
C0002408,EQ00246,APMEA,UAE,2025-04-18,2025,4,Planned Maintenance,9.56,True,T0089
C0002409,EQ00246,APMEA,UAE,2025-09-15,2025,9,Planned Maintenance,1.4,True,T0083
C0002410,EQ00246,APMEA,UAE,2025-12-21,2025,12,Planned Maintenance,3.6,True,T0032
C0002411,EQ00247,Europe,France,2023-02-27,2023,2,Planned Maintenance,4.02,False,T0169
C0002412,EQ00247,Europe,France,2023-08-24,2023,8,Planned Maintenance,1.47,True,T0098
C0002413,EQ00247,Europe,France,2024-03-23,2024,3,Planned Maintenance,1.89,True,T0121
C0002414,EQ00247,Europe,France,2024-09-18,2024,9,Planned Maintenance,0.98,True,T0001
C0002415,EQ00247,Europe,France,2025-02-27,2025,2,Planned Maintenance,0.5,True,T0199
C0002416,EQ00247,Europe,France,2025-07-12,2025,7,Planned Maintenance,0.74,True,T0065
C0002417,EQ00248,APMEA,Saudi Arabia,2023-01-26,2023,1,Planned Maintenance,0.74,True,T0194
C0002418,EQ00248,APMEA,Saudi Arabia,2024-01-24,2024,1,Planned Maintenance,0.5,True,T0183
C0002419,EQ00248,APMEA,Saudi Arabia,2025-02-23,2025,2,Planned Maintenance,2.23,True,T0136
C0002420,EQ00249,APMEA,Australia,2023-03-14,2023,3,Planned Maintenance,0.52,False,T0076
C0002421,EQ00249,APMEA,Australia,2023-05-19,2023,5,Planned Maintenance,0.74,False,T0043
C0002422,EQ00249,APMEA,Australia,2023-08-14,2023,8,Planned Maintenance,1.83,True,T0058
C0002423,EQ00249,APMEA,Australia,2023-10-15,2023,10,Planned Maintenance,1.15,True,T0195
C0002424,EQ00249,APMEA,Australia,2024-02-03,2024,2,Planned Maintenance,0.74,True,T0131
C0002425,EQ00249,APMEA,Australia,2024-04-10,2024,4,Planned Maintenance,2.25,True,T0150
C0002426,EQ00249,APMEA,Australia,2024-08-26,2024,8,Planned Maintenance,3.09,True,T0190
C0002427,EQ00249,APMEA,Australia,2024-12-12,2024,12,Planned Maintenance,4.24,True,T0175
C0002428,EQ00249,APMEA,Australia,2025-01-07,2025,1,Planned Maintenance,3.55,True,T0023
C0002429,EQ00249,APMEA,Australia,2025-05-23,2025,5,Planned Maintenance,1.09,True,T0041
C0002430,EQ00249,APMEA,Australia,2025-08-23,2025,8,Planned Maintenance,0.5,True,T0060
C0002431,EQ00249,APMEA,Australia,2025-11-01,2025,11,Planned Maintenance,1.35,True,T0185
C0002432,EQ00250,APMEA,Saudi Arabia,2023-01-13,2023,1,Planned Maintenance,3.24,True,T0088
C0002433,EQ00250,APMEA,Saudi Arabia,2023-08-14,2023,8,Planned Maintenance,0.5,True,T0157
C0002434,EQ00250,APMEA,Saudi Arabia,2024-01-14,2024,1,Planned Maintenance,0.93,True,T0053
C0002435,EQ00250,APMEA,Saudi Arabia,2024-08-13,2024,8,Planned Maintenance,0.62,False,T0082
C0002436,EQ00250,APMEA,Saudi Arabia,2025-03-03,2025,3,Planned Maintenance,8.79,True,T0093
C0002437,EQ00250,APMEA,Saudi Arabia,2025-09-05,2025,9,Planned Maintenance,16.39,True,T0096
C0002438,EQ00251,Greater China,China,2023-01-18,2023,1,Planned Maintenance,2.05,True,T0170
C0002439,EQ00251,Greater China,China,2023-08-03,2023,8,Planned Maintenance,0.5,True,T0106
C0002440,EQ00251,Greater China,China,2024-02-11,2024,2,Planned Maintenance,2.59,True,T0197
C0002441,EQ00251,Greater China,China,2024-07-14,2024,7,Planned Maintenance,2.24,True,T0085
C0002442,EQ00251,Greater China,China,2025-01-02,2025,1,Planned Maintenance,1.19,True,T0069
C0002443,EQ00251,Greater China,China,2025-08-16,2025,8,Planned Maintenance,5.66,True,T0179
C0002444,EQ00252,Greater China,China,2023-03-15,2023,3,Planned Maintenance,0.5,False,T0166
C0002445,EQ00252,Greater China,China,2023-08-17,2023,8,Planned Maintenance,0.5,True,T0127
C0002446,EQ00252,Greater China,China,2024-02-20,2024,2,Planned Maintenance,1.98,True,T0094
C0002447,EQ00252,Greater China,China,2024-09-11,2024,9,Planned Maintenance,0.5,False,T0174
C0002448,EQ00252,Greater China,China,2025-01-11,2025,1,Planned Maintenance,1.89,True,T0047
C0002449,EQ00252,Greater China,China,2025-08-09,2025,8,Planned Maintenance,4.11,True,T0064
C0002450,EQ00253,APMEA,Saudi Arabia,2023-02-26,2023,2,Planned Maintenance,1.79,True,T0024
C0002451,EQ00253,APMEA,Saudi Arabia,2023-04-25,2023,4,Planned Maintenance,2.97,False,T0159
C0002452,EQ00253,APMEA,Saudi Arabia,2023-09-07,2023,9,Planned Maintenance,1.33,True,T0189
C0002453,EQ00253,APMEA,Saudi Arabia,2023-12-24,2023,12,Planned Maintenance,0.5,True,T0036
C0002454,EQ00253,APMEA,Saudi Arabia,2023-06-18,2023,6,Breakdown,1.36,True,T0134
C0002455,EQ00253,APMEA,Saudi Arabia,2023-07-13,2023,7,Breakdown,1.83,True,T0009
C0002456,EQ00253,APMEA,Saudi Arabia,2024-03-07,2024,3,Planned Maintenance,0.5,True,T0062
C0002457,EQ00253,APMEA,Saudi Arabia,2024-05-08,2024,5,Planned Maintenance,0.5,True,T0088
C0002458,EQ00253,APMEA,Saudi Arabia,2024-09-05,2024,9,Planned Maintenance,3.09,True,T0066
C0002459,EQ00253,APMEA,Saudi Arabia,2024-10-13,2024,10,Planned Maintenance,0.5,True,T0119
C0002460,EQ00253,APMEA,Saudi Arabia,2025-03-08,2025,3,Planned Maintenance,5.86,True,T0156
C0002461,EQ00253,APMEA,Saudi Arabia,2025-04-07,2025,4,Planned Maintenance,0.5,True,T0032
C0002462,EQ00253,APMEA,Saudi Arabia,2025-08-20,2025,8,Planned Maintenance,7.52,True,T0150
C0002463,EQ00253,APMEA,Saudi Arabia,2025-11-03,2025,11,Planned Maintenance,7.89,True,T0004
C0002464,EQ00254,Greater China,China,2023-02-20,2023,2,Planned Maintenance,0.5,True,T0190
C0002465,EQ00254,Greater China,China,2023-08-26,2023,8,Planned Maintenance,3.42,False,T0191
C0002466,EQ00254,Greater China,China,2024-02-06,2024,2,Planned Maintenance,0.5,True,T0032
C0002467,EQ00254,Greater China,China,2024-09-17,2024,9,Planned Maintenance,6.65,True,T0155
C0002468,EQ00254,Greater China,China,2025-01-11,2025,1,Planned Maintenance,9.32,True,T0136
C0002469,EQ00254,Greater China,China,2025-09-18,2025,9,Planned Maintenance,2.86,True,T0072
C0002470,EQ00255,Greater China,China,2023-01-12,2023,1,Planned Maintenance,4.85,True,T0169
C0002471,EQ00255,Greater China,China,2023-07-09,2023,7,Planned Maintenance,0.5,True,T0140
C0002472,EQ00255,Greater China,China,2024-01-18,2024,1,Planned Maintenance,11.44,True,T0181
C0002473,EQ00255,Greater China,China,2024-07-08,2024,7,Planned Maintenance,6.49,True,T0168
C0002474,EQ00255,Greater China,China,2024-11-17,2024,11,Breakdown,6.35,False,T0089
C0002475,EQ00255,Greater China,China,2025-03-22,2025,3,Planned Maintenance,5.34,True,T0024
C0002476,EQ00255,Greater China,China,2025-09-01,2025,9,Planned Maintenance,9.18,True,T0033
C0002477,EQ00255,Greater China,China,2025-07-13,2025,7,Breakdown,3.22,True,T0102
C0002478,EQ00256,Europe,Finland,2023-02-12,2023,2,Planned Maintenance,6.15,False,T0086
C0002479,EQ00256,Europe,Finland,2023-04-23,2023,4,Planned Maintenance,3.66,True,T0080
C0002480,EQ00256,Europe,Finland,2023-08-06,2023,8,Planned Maintenance,5.49,True,T0042
C0002481,EQ00256,Europe,Finland,2023-10-10,2023,10,Planned Maintenance,3.37,True,T0167
C0002482,EQ00256,Europe,Finland,2024-02-11,2024,2,Planned Maintenance,6.88,True,T0022
C0002483,EQ00256,Europe,Finland,2024-04-02,2024,4,Planned Maintenance,3.19,False,T0147
C0002484,EQ00256,Europe,Finland,2024-09-19,2024,9,Planned Maintenance,0.5,True,T0154
C0002485,EQ00256,Europe,Finland,2024-11-18,2024,11,Planned Maintenance,4.2,True,T0117
C0002486,EQ00256,Europe,Finland,2025-02-24,2025,2,Planned Maintenance,0.77,True,T0026
C0002487,EQ00256,Europe,Finland,2025-04-06,2025,4,Planned Maintenance,5.16,True,T0176
C0002488,EQ00256,Europe,Finland,2025-07-13,2025,7,Planned Maintenance,2.75,True,T0052
C0002489,EQ00256,Europe,Finland,2025-12-17,2025,12,Planned Maintenance,4.59,True,T0049
C0002490,EQ00257,APMEA,Saudi Arabia,2023-03-12,2023,3,Planned Maintenance,0.56,True,T0022
C0002491,EQ00257,APMEA,Saudi Arabia,2023-05-07,2023,5,Planned Maintenance,13.69,True,T0110
C0002492,EQ00257,APMEA,Saudi Arabia,2023-07-22,2023,7,Planned Maintenance,2.39,True,T0189
